ORDER #,CUSTOMER #,INVOICE DATE,QTY SHIPPED,ITEM #,ITEM PRICE
22088,4BERSH,2015-05-15,1.0,FPWC10285909,40.0
22088,4BERSH,2015-05-15,2.0,FPBLNK2,10.0
22088,4BERSH,2015-05-15,3.0,FPBLNK1,10.0
22088,4BERSH,2015-05-15,1.0,ACINTBHG,60.0
22088,4BERSH,2015-05-15,1.0,ENT2B3R,150.0
22088,4BERSH,2015-05-15,1.0,ENT2B3B,150.0
22088,4BERSH,2015-05-15,1.0,XT4DSB,130.0
22088,4BERSH,2015-05-15,1.0,XT4DSR,130.0
22088,4BERSH,2015-05-15,1.0,5340D,350.0
22088,4BERSH,2015-05-15,1.0,5340WHD,320.0
22088,4BERSH,2015-05-15,1.0,WB47NPUINT13,200.0
22088,4BERSH,2015-05-15,1.0,CMMCMTSALT17,525.0
22088,4BERSH,2015-05-15,1.0,MISC150,150.0
22088,4BERSH,2015-05-15,1.0,RRA4983,60.0
22082,4BERSH,2015-06-19,1.0,P4704UINT13A,600.0
22082,4BERSH,2015-06-19,1.0,RP47UINT13,90.0
22089,4BERSH,2015-06-30,1.0,CCMC18,335.0
22089,4BERSH,2015-06-30,1.0,FPWC10285909,40.0
22089,4BERSH,2015-06-30,2.0,FPBLNK2,10.0
22089,4BERSH,2015-06-30,3.0,FPBLNK1,10.0
22089,4BERSH,2015-06-30,1.0,ACINTBHG,60.0
22089,4BERSH,2015-06-30,1.0,ENT2B3R,150.0
22089,4BERSH,2015-06-30,1.0,ENT2B3B,150.0
22089,4BERSH,2015-06-30,1.0,XT4DSB,130.0
22089,4BERSH,2015-06-30,1.0,XT4DSR,130.0
22089,4BERSH,2015-06-30,1.0,5340D,350.0
22089,4BERSH,2015-06-30,1.0,5340WHD,320.0
22089,4BERSH,2015-06-30,1.0,CMMCMTSALT17,525.0
22089,4BERSH,2015-06-30,1.0,MISC150,150.0
22089,4BERSH,2015-06-30,1.0,RRA4983,60.0
22089,4BERSH,2015-06-30,1.0,AAEZ23FSUV,2200.0
22089,4BERSH,2015-06-30,1.0,RESCUE,650.0
22089,4BERSH,2015-06-30,1.0,RUBBERMAT,130.0
22089,4BERSH,2015-06-30,1.0,RX2700CC,1450.0
22095,*700,2015-03-31,1.0,FCC LICENSING,365.0
22109,*700,2015-02-27,6.0,AAH02RDC9JA2,460.0
22113,1BUTSE,2015-02-27,4.0,AAH81QCN9NA2,873.0
22020,6MISPD,2015-02-20,1.0,7160-0350,140.0
22020,6MISPD,2015-02-20,1.0,TT36FINT13,255.0
22109,*700,2015-02-27,3.0,PMMN4071,70.0
22137,4BERSH,2015-08-07,1.0,ENT2B3B,150.0
22137,4BERSH,2015-08-07,1.0,ENT2B3R,150.0
22137,4BERSH,2015-08-07,1.0,CITEXI-RB,800.0
22137,4BERSH,2015-08-07,1.0,ES100,200.0
22137,4BERSH,2015-08-07,1.0,ESBEXP07,30.0
22137,4BERSH,2015-08-07,1.0,0180703B46,12.0
22137,4BERSH,2015-08-07,1.0,MISC100,100.0
22138,4BERSH,2015-08-28,1.0,SV888U,575.0
22140,*700,2015-05-08,1.0,AAH02JDC9JA2,431.25
22142,7MISCR,2015-03-06,1.0,AAM27JQC9LA1,551.0
22142,7MISCR,2015-03-06,1.0,HAD4008,19.5
22147,7EMAMB,2015-03-20,4.0,AAH56JDN9KA1,847.5
22147,7EMAMB,2015-03-20,4.0,A03JAC9JA1,462.5
22160,7CCECD,2015-02-27,1.0,GRANGER SURVEYING,25.0
22167,1PIPPM,2015-02-27,6.0,AAH02RDH9JA2,540.0
22167,1PIPPM,2015-02-27,6.0,PMMN4071,70.0
21887,1STOWE,2015-03-13,1.0,AAM01QNC9JC1,460.0
22188,7MEDUS,2015-02-27,6.0,AAH01QDC9JA2,412.0
22189,7EMSHR,2015-03-20,1.0,AAM02JQH9JA1,525.0
22214,1CUSPR,2015-03-27,1.0,AAM01QNC9JA1,493.0
22214,1CUSPR,2015-03-27,1.0,0180355A80,28.5
22214,1CUSPR,2015-03-27,1.0,0180352A11,12.0
22214,1CUSPR,2015-03-27,1.0,SEC1223SM,150.0
22215,*700,2015-03-31,2.0,AAH01QDC9JA2,435.0
22215,*700,2015-03-31,2.0,PMMN4013,70.0
22215,*700,2015-03-31,4.0,NNTN4497,75.0
22220,7CCECD,2015-02-26,1.0,RETAINER FEE,50000.0
22188,7MEDUS,2015-02-27,6.0,QA00531,73.5
18269,1OLITO,2015-03-06,1.0,SETCOM SYSTEM,1765.0
22240,1OLITO,2015-03-20,3.0,A03JAC9JA2,392.25
22240,1OLITO,2015-03-20,1.0,RLN6527,39.0
22245,1HOLDA,2015-03-06,1.0,AAH01QDC9JC2,362.0
22248,1MASCI,2015-03-20,5.0,AAH01QDC9JA2,435.0
22249,1BRADF,2015-03-06,1.0,AAH01QDC9JC2,362.0
22255,1ADACO,2015-04-24,6.0,AAH02RDC9JA2,462.0
22256,1ROSRD,2015-03-27,4.0,RAD4216,126.0
22138,4BERSH,2015-08-28,1.0,WM455CH11,550.0
22138,4BERSH,2015-08-28,1.0,MISC100,100.0
22257,4BERSH,2015-08-28,1.0,SV888U,575.0
22257,4BERSH,2015-08-28,1.0,WM455CH11,550.0
22257,4BERSH,2015-08-28,1.0,MISC100,100.0
22258,4BERSH,2015-08-28,1.0,SV888U,575.0
22258,4BERSH,2015-08-28,1.0,WM455CH11,550.0
22258,4BERSH,2015-08-28,1.0,MISC100,100.0
22257,4BERSH,2015-08-28,1.0,CLP2,35.0
22257,4BERSH,2015-08-28,1.0,CFP3,12.0
22258,4BERSH,2015-08-28,1.0,CLP2,35.0
22262,7CHEBS,2015-08-21,5.0,AAM01QPC9JA1,506.25
22262,7CHEBS,2015-08-21,5.0,HAE4002,27.75
22262,7CHEBS,2015-08-21,5.0,HKN9327,15.0
21738,1POKPP,2015-03-20,1.0,1409320100,1490.0
21738,1POKPP,2015-03-20,1.0,3YRWTYFUSION,250.0
21738,1POKPP,2015-03-20,1.0,CAT6ASS25FT,15.0
22274,4WYCCH,2015-03-20,1.0,AAH55QDC9LA1,820.0
22274,4WYCCH,2015-03-20,3.0,PMMN4025,70.0
22274,4WYCCH,2015-03-20,5.0,PMNN4069,105.0
22275,4SOUHC,2015-03-13,4.0,AAH56RDN9KA1,850.0
22275,4SOUHC,2015-03-13,1.0,AAH81QCN9NA2,850.0
22275,4SOUHC,2015-03-13,10.0,AAH01QDC9JA2,425.0
22276,6SBRAD,2015-03-31,4.0,EPL9000-54,1350.0
22276,6SBRAD,2015-03-31,4.0,ETSP6F,80.0
22256,1ROSRD,2015-03-27,4.0,AAM28JQC9KA1,586.25
22288,1ALLDBP,2015-03-27,4.0,AAH73WCF9NA5,265.0
22288,1ALLDBP,2015-03-27,1.0,0105950U15,30.0
22288,1ALLDBP,2015-03-27,3.0,HMN9051,57.75
22298,*700,2015-03-31,3.0,AAM01QPC9JA1,506.25
22298,*700,2015-03-31,3.0,HKN9327,15.0
22298,*700,2015-03-31,3.0,HAE4002,27.75
22303,1AVOAU,2015-03-31,1.0,T3000,2775.0
22303,1AVOAU,2015-03-31,1.0,X340MT,2550.0
22303,1AVOAU,2015-03-31,1.0,X265UM,375.0
22303,1AVOAU,2015-03-31,1.0,MISC. HARDWARE,250.0
22303,1AVOAU,2015-03-31,100.0,LMR400,1.2
22303,1AVOAU,2015-03-31,1.0,ISOBLOK20,56.26
22303,1AVOAU,2015-03-31,1.0,IS50NXC2,62.0
22303,1AVOAU,2015-03-31,1.0,RAE4004ARB,92.0
22307,1GORFO,2015-03-27,2.0,AAH01QDC9JC2,400.0
22307,1GORFO,2015-03-27,2.0,PMMN4013,73.5
21738,1POKPP,2015-03-20,1.0,SMW3053C002CWHT180,157.0
21738,1POKPP,2015-03-20,1.0,RMWLF3CWHT180,85.87
21738,1POKPP,2015-03-20,1.0,SMDW3J3J3JBLK180,223.6
22326,4STJTP,2015-07-31,2.0,ENT2B3B,150.0
22326,4STJTP,2015-07-31,2.0,ENT2B3R,150.0
22326,4STJTP,2015-07-31,2.0,XT4DSB,130.0
22326,4STJTP,2015-07-31,2.0,XT4DSR,130.0
22326,4STJTP,2015-07-31,2.0,ACFDUVMNT,105.0
21895,1OTTCE,2015-03-27,4.0,RMLF3CBLK180,85.87
22326,4STJTP,2015-07-31,2.0,B4705UINT13,400.0
22326,4STJTP,2015-07-31,2.0,CMUMNTSALT17,500.0
22326,4STJTP,2015-07-31,2.0,MISC150,100.0
22331,1POKPP,2015-06-19,1.0,ENT2B3B,150.0
22331,1POKPP,2015-06-19,1.0,ENT2B3R,150.0
22331,1POKPP,2015-06-19,1.0,SV888U,575.0
22331,1POKPP,2015-06-19,1.0,XT4DSB,130.0
22331,1POKPP,2015-06-19,1.0,XT4DSR,130.0
22331,1POKPP,2015-06-19,1.0,ES100,200.0
22331,1POKPP,2015-06-19,1.0,ESBEXP07,30.0
22331,1POKPP,2015-06-19,1.0,MISC100,100.0
22326,4STJTP,2015-07-31,2.0,P4704UINT13A,550.0
22326,4STJTP,2015-07-31,2.0,RP47UINT13,80.0
22326,4STJTP,2015-07-31,2.0,SP47BS13,70.0
22345,1MCOOP,2015-03-06,1.0,500,2040.52
22346,1MCOOP,2015-03-06,1.0,500,1632.12
22350,1BUTSE,2015-03-27,1.0,AAH81QCN9NA2,873.0
22352,7MANDE,2015-04-30,1.0,AAM27JQC9LA1,551.25
21899,4VANCS,2015-05-15,1.0,HKN4356,298.5
22351,1HMEMA,2015-03-27,3.0,FP-KENTK790MR,38.5
22375,1HANBT,2015-04-24,1.0,AAH01QDC9JA2,466.0
22380,1PIOCO,2015-03-27,6.0,AAH01QDC9JA2,466.0
22380,1PIOCO,2015-03-27,6.0,PMMN4013,73.5
22380,1PIOCO,2015-03-27,6.0,RLN5500,10.0
22380,1PIOCO,2015-03-27,6.0,HLN8255,6.0
22388,*700,2015-03-27,1.0,AAM28JQC9KA1,586.25
22388,*700,2015-03-27,1.0,RSN4002,58.75
22388,*700,2015-03-27,1.0,HAD4008,19.5
22400,1AVOAU,2015-04-17,1.0,AAH02RDH9JA2,506.25
22400,1AVOAU,2015-04-17,1.0,PMNN4409,112.0
22400,1AVOAU,2015-04-17,1.0,PMMN4076,75.0
22408,7MEDUS,2015-03-20,3.0,AAH01JDC9JA2,412.5
22414,7NMHOS,2015-05-15,1.0,HAD4008,19.5
22414,7NMHOS,2015-05-15,1.0,5883882B01,13.0
22414,7NMHOS,2015-05-15,1.0,G8U30,50.0
22414,7NMHOS,2015-05-15,1.0,SS18MT,131.95
22417,1HEART,2015-04-17,2.0,AAH88QCP9JA2,475.0
22417,1HEART,2015-04-17,1.0,PMLN7158,40.0
22420,1ALREG,2015-03-31,1.0,L3276,651.57
22414,7NMHOS,2015-05-15,1.0,HKN9327,13.13
22303,1AVOAU,2015-03-31,1.0,9175300H06,1035.0
22423,1HARTP,2015-03-27,3.0,AAH02JDH9JA2,465.0
22432,7CCECD,2015-03-31,1.0,TREE REMOVAL,4350.0
22432,7CCECD,2015-03-31,1.0,WOOD AND CHIP REMOVA,200.0
22432,7CCECD,2015-03-31,1.0,CONSTRUCTION MGT,318.5
22433,1VANAI,2015-04-17,14.0,PMNN4077,85.0
22350,1BUTSE,2015-03-27,1.0,NNTN8127,98.0
22350,1BUTSE,2015-03-27,1.0,NNTN8295,35.0
22240,1OLITO,2015-03-20,3.0,RA00641AA,60.0
22457,1FISSC,2015-03-31,10.0,AAH56RDN9KA1,769.75
22457,1FISSC,2015-03-31,7.0,NNTN8129,112.2
22457,1FISSC,2015-03-31,5.0,PMAE4070,8.08
22457,1FISSC,2015-03-31,1.0,PMLN7008,10.2
22457,1FISSC,2015-03-31,1.0,WPLN4212,420.75
22465,4THROP,2015-04-14,1.0,AAM01JQH9JC1,475.0
22465,4THROP,2015-04-14,1.0,HLN9457,6.0
22465,4THROP,2015-04-14,1.0,RSN4001,66.0
22465,4THROP,2015-04-14,1.0,TAD6113,19.5
22467,1MAGNA,2015-03-31,12.0,AAH84RCS8AA1,212.5
22471,1PERRI,2015-04-30,4.0,AAH56RDN9KA1,795.16
22471,1PERRI,2015-04-30,5.0,NNTN8125,203.15
22474,1MASFL,2015-03-27,15.0,NNTN4497,73.5
22474,1MASFL,2015-03-27,6.0,PMAE4003,11.25
22474,1MASFL,2015-03-27,4.0,WPLN4138,57.75
22476,1ALLTF,2015-03-27,1.0,AAH55JDC9LA1,701.0
22476,1ALLTF,2015-03-27,1.0,QA00366,50.0
22476,1ALLTF,2015-03-27,1.0,QA00506,63.75
22408,7MEDUS,2015-03-20,3.0,QA00531,73.5
22484,1LAPRE,2015-03-31,2.0,AAM28JQC9KA1,586.0
22484,1LAPRE,2015-03-31,2.0,RSN4002,58.75
22484,1LAPRE,2015-03-31,2.0,HAD4008,19.5
22484,1LAPRE,2015-03-31,4.0,AAH56JDN9KA1,842.5
22493,1HUIGR,2015-03-27,1.0,AAH56RDC9KA1,744.0
22511,1DORFD,2015-03-20,2.0,A03JAC9JA1,441.0
22517,1BUTSE,2015-03-31,4.0,AAH56RDC9KA1,811.0
22519,1GORFO,2015-03-31,1.0,FCC RENEWAL,350.0
22535,1PIOCO,2015-03-31,1.0,FCC RENEWAL,365.0
21899,4VANCS,2015-05-15,1.0,4K4714,185.0
21899,4VANCS,2015-05-15,1.0,W4713A,100.0
21899,4VANCS,2015-05-15,1.0,MVD-DM2-24/55BK,178.5
21899,4VANCS,2015-05-15,1.0,W-FB-CAMEXT-C14,101.42
22540,1KEEBL,2015-03-31,2.0,AAH25RDC9AA3,786.0
22542,1OTSEG,2015-04-17,2.0,HPN4007,258.75
22542,1OTSEG,2015-04-17,1.0,MISC1000,1000.0
22553,1SAUFD,2015-04-24,1.0,6 FT CABLE,103.0
22551,*700,2015-03-31,4.0,AAH01QDC9JA2,466.0
22551,*700,2015-03-31,4.0,PMMN4013,73.5
21526,7GRATS,2015-04-30,1.0,RMN5110,250.0
21893,7EMAMB,2015-03-31,1.0,F5218A,2076.0
21893,7EMAMB,2015-03-31,1.0,VA00845AA,104.0
21893,7EMAMB,2015-03-31,1.0,VA00840AA,284.0
21893,7EMAMB,2015-03-31,1.0,VA00822AA,200.0
21893,7EMAMB,2015-03-31,1.0,VA00763AA,236.0
21893,7EMAMB,2015-03-31,1.0,VA00795AA,1116.0
21228,7MACPD,2015-03-31,2.0,AAH56JDN9KA1,800.0
22582,*700,2015-03-23,8.0,400,25.0
22584,1PORFD,2015-03-27,2.0,A03JAC9JA1,470.4
22585,7CCECD,2015-03-27,1.0,NEPA - NEDERVELD,3200.0
22585,7CCECD,2015-03-27,1.0,TRIBAL,4500.0
22585,7CCECD,2015-03-27,1.0,ARCHELOGICAL,1000.0
22585,7CCECD,2015-03-27,1.0,CONSTRUCTION MGT,609.0
22589,*700,2015-03-27,34.0,400,25.0
22589,*700,2015-03-27,22.0,400,5.0
22589,*700,2015-03-27,16.0,400,2.5
22590,*700,2015-03-27,5.0,400,125.0
22590,*700,2015-03-27,5.0,400,125.0
22592,*700,2015-03-27,6.0,400,30.0
22592,*700,2015-03-27,2.0,400,2.5
22542,1OTSEG,2015-04-17,1.0,TOWER CLIMB,1500.0
22542,1OTSEG,2015-04-17,2.0,ISOBLOK20,56.26
22542,1OTSEG,2015-04-17,2.0,IS50NXC2,62.0
22597,7MARMA,2015-03-31,4.0,AAH01JDC9JA2,412.5
22627,1BRIMY,2015-03-31,4.0,AAH55QDH9LA1,759.0
22627,1BRIMY,2015-03-31,12.0,HLN8255,5.1
22627,1BRIMY,2015-03-31,6.0,PMMN4050,83.8
22587,7INLLA,2015-04-17,3.0,AAH02RDC9JA2,462.5
22649,1LGCMI,2015-06-19,1.0,ENGINEERING,1200.0
22660,1GERBP,2015-03-31,3.0,AAH01QDC9JA2,435.0
22660,1GERBP,2015-03-31,4.0,NNTN4497,70.0
22660,1GERBP,2015-03-31,5.0,RLN5500,10.0
22672,1ARCBG,2015-04-17,2.0,AAH84RCJ8AA1,228.0
22677,1FISSC,2015-04-24,20.0,AAH56RDN9KA1,769.75
22686,1PERRI,2015-03-31,10.0,AAH56RDN9KA1,757.25
22686,1PERRI,2015-03-31,10.0,QA02309,32.5
22686,1PERRI,2015-03-31,10.0,HKVN4101,1.09
22689,1PADNI,2015-03-31,2.0,AAH02RDC9JA2,445.0
22691,1CONPC,2015-05-15,4.0,WPLN4137,49.0
22708,4STUPD,2015-04-14,1.0,AAM28JNN9KA1,665.0
16588,1HOLPS,2015-05-08,1.0,MISC200,200.0
16588,1HOLPS,2015-05-08,1.0,MISC100,100.0
22719,*700,2015-03-31,1.0,AAH02RDC9JA2,460.0
22719,*700,2015-03-31,2.0,PMMN4071,70.0
22729,1AVOAU,2015-04-17,1.0,AAH02RDH9JA2,506.25
22729,1AVOAU,2015-04-17,1.0,PMNN4409,112.0
22729,1AVOAU,2015-04-17,1.0,PMMN4076,75.0
22542,1OTSEG,2015-04-17,2.0,AAM02JNH9JA1,475.0
22731,1AVOAU,2015-04-17,1.0,AAH02RDH9JA2,506.25
22731,1AVOAU,2015-04-17,1.0,PMNN4409,112.0
22731,1AVOAU,2015-04-17,1.0,PMMN4076,75.0
22689,1PADNI,2015-03-31,2.0,QA02772,72.25
22736,1GRHAT,2015-04-14,1.0,AAH01QDC9JC2,363.0
22738,1STEEL,2015-04-17,10.0,PMNN4077,83.0
22739,1GRAFR,2015-04-14,8.0,NNTN4497,75.0
22741,1GORFO,2015-07-31,1.0,FCC RENEWAL,350.0
22750,1SBREG,2015-04-14,6.0,AAH84KDS8AA1,200.0
22760,1ZEEFD,2015-04-14,3.0,A03JAC9JA1,441.0
22743,1HMEMA,2015-04-17,3.0,FPKENTK790MR,38.5
22138,4BERSH,2015-08-28,1.0,541547,35.0
22257,4BERSH,2015-08-28,1.0,541547,35.0
22258,4BERSH,2015-08-28,1.0,541547,35.0
22137,4BERSH,2015-08-07,1.0,LP800NMO,50.0
22082,4BERSH,2015-06-19,1.0,STPKT83,45.0
22085,4BERSH,2015-05-29,1.0,STPKT83,45.0
22087,4BERSH,2015-05-08,1.0,STPKT83,45.0
22088,4BERSH,2015-05-15,1.0,STPKT83,45.0
22086,4BERSH,2015-05-22,1.0,STPKT83,45.0
22772,1MASFL,2015-04-17,2.0,AAM01QPC9JC1,473.0
22772,1MASFL,2015-04-17,2.0,0180355A80,28.5
22772,1MASFL,2015-04-17,2.0,0180352A11,12.0
22417,1HEART,2015-04-17,1.0,HMN9021,237.0
22776,1FENFD,2015-04-02,1.0,12032-19-12-R,119.99
22776,1FENFD,2015-04-02,1.0,12032-19-10-W,119.99
22779,1GRAGR,2015-04-17,1.0,FCC RENEWAL,375.0
22779,1GRAGR,2015-04-17,1.0,FILE CONSTRUCTION,225.0
22777,1DOWAG,2015-06-19,1.0,CCMC18,315.0
22777,1DOWAG,2015-06-19,1.0,FPFEDSW300,40.0
22777,1DOWAG,2015-06-19,3.0,FPBLNK2,10.0
22777,1DOWAG,2015-06-19,4.0,FPBLNK1,10.0
22777,1DOWAG,2015-06-19,1.0,P4704UINT13A,600.0
22777,1DOWAG,2015-06-19,1.0,SP47FW13,75.0
22777,1DOWAG,2015-06-19,1.0,S4705UINT13,1000.0
22777,1DOWAG,2015-06-19,1.0,PB47UINT13,280.0
22777,1DOWAG,2015-06-19,1.0,ES100,200.0
22777,1DOWAG,2015-06-19,1.0,ESBEXP07,30.0
22777,1DOWAG,2015-06-19,1.0,MISC150,150.0
22786,1BLETF,2015-05-08,5.0,A03JAC9JA1,441.0
22542,1OTSEG,2015-04-17,2.0,ITA2000A,484.42
22542,1OTSEG,2015-04-17,2.0,61531007,69.9
22542,1OTSEG,2015-04-17,2.0,Y1505,286.7
16588,1HOLPS,2015-05-08,1.0,DB404B,444.84
22691,1CONPC,2015-05-15,2.0,PMLN6588,390.0
22691,1CONPC,2015-05-15,5.0,WPLN4138,57.0
22691,1CONPC,2015-05-15,6.0,PMMN4013,65.0
22797,7BCTFD,2015-04-17,1.0,A03JAC9JA2,416.0
22798,1HEART,2015-04-17,2.0,AAH01QDC9JA2,466.0
22804,1KENTW,2015-04-17,5.0,A03JAC9JA2,457.5
22810,4STUPD,2015-04-14,1.0,AAM28JNN9KA1,665.0
22811,6STJCC,2015-05-08,2.0,AAH01QDC9JC2,390.0
22812,1MCOOP,2015-04-14,1.0,500,1482.72
22587,7INLLA,2015-04-17,3.0,AAH88QCC9JA2,437.5
22417,1HEART,2015-04-17,1.0,PMLN7189,29.0
22815,1COAST,2015-05-08,1.0,AAH84KDJ8AA1,206.4
22815,1COAST,2015-05-08,1.0,PMMN4029,63.75
22820,1EDWLF,2015-04-14,3.0,AAH01QDC9JC2,335.0
22823,1GRAGR,2015-04-17,3.0,AAH01QDC9JA2,466.0
22823,1GRAGR,2015-04-17,2.0,PMMN4013,73.5
22823,1GRAGR,2015-04-17,2.0,RLN4941,55.0
16588,1HOLPS,2015-05-08,35.0,LMR400,1.1
22833,1OVEAS,2015-09-04,1.0,AAM01QPC9JA1,540.0
22847,1POKPP,2015-06-19,2.0,DSPAN7022,696.0
22847,1POKPP,2015-06-19,2.0,CUMM101,55.0
22847,1POKPP,2015-06-19,2.0,CADP110,20.0
22849,1HEART,2015-04-17,2.0,AAH01QDC9JC2,400.0
22853,*700,2015-04-17,2.0,AAH02RDH9JA2,465.0
22506,1OLITO,2015-04-14,1.0,CSB900W3 KIT,765.0
22506,1OLITO,2015-04-14,1.0,25073510,80.75
22859,1SUNMA,2015-04-24,3.0,AAH81QCN9NA2,799.0
22331,1POKPP,2015-06-19,1.0,3892L6,375.0
22331,1POKPP,2015-06-19,1.0,TRX6R,85.0
22331,1POKPP,2015-06-19,1.0,TRX6B,85.0
22331,1POKPP,2015-06-19,2.0,XT3LBKT,8.0
22553,1SAUFD,2015-04-24,1.0,SVR250,1875.0
22553,1SAUFD,2015-04-24,1.0,7500-10-1292,100.0
22553,1SAUFD,2015-04-24,1.0,BPF1604,350.0
22553,1SAUFD,2015-04-24,1.0,BRF1602,350.0
22867,4LINTP,2015-08-07,1.0,RX2700CC,1450.0
22894,1ZEEFD,2015-08-31,1.0,T3000,6992.0
22894,1ZEEFD,2015-08-31,1.0,MISC150,150.0
22894,1ZEEFD,2015-08-31,1.0,MISC75,75.0
22894,1ZEEFD,2015-08-31,1.0,MISC150,150.0
22894,1ZEEFD,2015-08-31,8.0,CINDER BLOCK,2.0
22900,1HILIT,2015-04-17,2.0,AAH88QCP9JA2,475.0
22414,7NMHOS,2015-05-15,1.0,ITA2000A,484.42
22414,7NMHOS,2015-05-15,1.0,61531007,69.9
22905,1HOLSE,2015-04-24,2.0,AAH84RCS8AA1,188.0
22911,1PERRI,2015-04-24,2.0,AAH56RDN9KA1,790.84
22927,1PERRI,2015-09-18,7.0,AAH56RDN9KA1,780.84
22777,1DOWAG,2015-06-19,1.0,ACINBHG,60.0
22138,4BERSH,2015-08-28,1.0,CLP2,35.0
16588,1HOLPS,2015-05-08,1.0,AM302220MTR,491.0
22940,1KNOLL,2015-05-22,3.0,AAH65RDH9AA4,550.0
22942,1STOWC,2015-05-08,3.0,AAH84KDJ8AA1,206.4
22942,1STOWC,2015-05-08,2.0,PMNN4075,45.05
22331,1POKPP,2015-06-19,1.0,CITEXI-RB,850.0
22137,4BERSH,2015-08-07,1.0,SV770EXI,850.0
22959,4RICFA,2015-05-08,1.0,AAM01QPC9JC1,490.0
22959,4RICFA,2015-05-08,1.0,HAE4003,21.5
22138,4BERSH,2015-08-28,1.0,CFP3,12.0
22258,4BERSH,2015-08-28,1.0,CFP3,12.0
22970,4NEWPD,2015-09-18,1.0,PB47UINT13,275.0
22970,4NEWPD,2015-09-18,1.0,ACFDUVMNT,125.0
22970,4NEWPD,2015-09-18,1.0,FPWC10285909,40.0
22970,4NEWPD,2015-09-18,1.0,ENT2B3R,150.0
22970,4NEWPD,2015-09-18,1.0,ENT2B3B,150.0
22970,4NEWPD,2015-09-18,2.0,11.9000.B,90.0
22970,4NEWPD,2015-09-18,2.0,11.9000.R,90.0
22970,4NEWPD,2015-09-18,2.0,11.1005,25.0
22970,4NEWPD,2015-09-18,1.0,CMUMNTSALT17,480.0
22970,4NEWPD,2015-09-18,1.0,MISC150,150.0
22970,4NEWPD,2015-09-18,1.0,RX2700CC,1450.0
22970,4NEWPD,2015-09-18,1.0,AAEZ23FSUV,2200.0
22970,4NEWPD,2015-09-18,1.0,RESCUE,650.0
22970,4NEWPD,2015-09-18,1.0,RRA4983,57.5
22915,4STJCE,2015-08-14,1.0,360091,164.69
22915,4STJCE,2015-08-14,2.0,ACPROTECTORS,76.7
22980,1HOLFD,2015-04-24,1.0,12033-19-12-R,129.99
18564,1DIESO,2015-05-15,2.0,AAH56RDC9KA1,633.0
22968,1CASSC,2015-05-08,1.0,PJ622,450.0
23000,*700,2015-04-30,2.0,AAH02RDC9JA2,460.0
23003,1BRIDG,2015-06-19,1.0,P3604INT13A,590.0
23003,1BRIDG,2015-06-19,1.0,S36INT13,450.0
23003,1BRIDG,2015-06-19,1.0,ACFDPIMNT,110.0
23003,1BRIDG,2015-06-19,1.0,FPWC10285909,40.0
23003,1BRIDG,2015-06-19,1.0,ENT2B3B,150.0
23003,1BRIDG,2015-06-19,1.0,ENT2B3R,150.0
23003,1BRIDG,2015-06-19,1.0,PETLF16,110.0
23003,1BRIDG,2015-06-19,1.0,MISC150,150.0
23003,1BRIDG,2015-06-19,1.0,VMP8S,120.0
23041,7DAYIN,2015-04-30,3.0,AAH01QDC9JA2,437.5
23042,7MEDUS,2015-05-15,5.0,AAH01QDC9JA2,437.5
23042,7MEDUS,2015-05-15,15.0,PMMN4013,73.5
23042,7MEDUS,2015-05-15,6.0,HLN9701,24.0
23045,7EMAMB,2015-04-24,1.0,F5218A,2076.0
23045,7EMAMB,2015-04-24,0.0,VA00845,104.0
23045,7EMAMB,2015-04-24,0.0,VA00840,284.0
23045,7EMAMB,2015-04-24,0.0,VA00822,200.0
23045,7EMAMB,2015-04-24,1.0,VA00763,236.0
23045,7EMAMB,2015-04-24,1.0,VA00795,1116.0
23045,7EMAMB,2015-04-24,1.0,GPDE604513005,3015.0
23045,7EMAMB,2015-04-24,0.0,0180351A98,25.0
23045,7EMAMB,2015-04-24,0.0,RFT12022,6.0
23045,7EMAMB,2015-04-24,0.0,TRAB4503,70.0
23045,7EMAMB,2015-04-24,0.0,293100,5.25
23045,7EMAMB,2015-04-24,1.0,GPSU15M,82.0
23045,7EMAMB,2015-04-24,1.0,CCC5913S020,50.0
23048,4LAKTF,2015-05-15,4.0,XT4DSR,130.0
23048,4LAKTF,2015-05-15,1.0,MISC25,25.0
23049,1WEDCH,2015-05-08,1.0,AAH84RCJ8AA1,225.0
23050,1CUSPR,2015-05-08,6.0,AAH01QDC9JA2,466.0
23050,1CUSPR,2015-05-08,6.0,NNTN4497,70.0
23053,4STUPD,2015-05-15,2.0,AAH56JDN9KA1,795.0
23054,1LAPRE,2015-05-22,1.0,AAM28JQC9KA1,586.0
23054,1LAPRE,2015-05-22,1.0,RSN4002,58.75
23054,1LAPRE,2015-05-22,1.0,HAD4008,19.5
23054,1LAPRE,2015-05-22,1.0,RKN4136,35.0
23053,4STUPD,2015-05-15,2.0,PMMN4025,80.0
22859,1SUNMA,2015-04-24,8.0,PMLN6001,14.0
22805,1BELFD,2015-04-24,2.0,PMNN4403,127.0
22805,1BELFD,2015-04-24,2.0,NTN9858,112.0
22805,1BELFD,2015-04-24,12.0,RLN5699,10.0
22331,1POKPP,2015-06-19,1.0,7160-0322,24.0
22331,1POKPP,2015-06-19,1.0,MCS-INTCUP,40.0
22331,1POKPP,2015-06-19,1.0,7160-0332,35.0
23066,1GORFO,2015-05-08,4.0,AAH01QDC9JC2,400.0
