ORDER #,CUSTOMER #,INVOICE DATE,QTY SHIPPED,ITEM #,DESCRIPTION,ITEM PRICE
21870,*700,2015-02-20,1.0,AAH56RDC9KA1,XPR7350 UHF PORTABLE 4W 32CH,749.0
21876,1HILIT,2015-02-13,1.0,AAH88QCP9JA2,MOTO SL300 403-470M 2-3W,475.0
21876,1HILIT,2015-02-13,1.0,PMMN4013,REMOTE SPEAKER MIC,70.0
21189,7EMAMB,2015-03-20,2.0,F5218A,MOTO MW810 MOBILE WORKSTATION,2076.0
21189,7EMAMB,2015-03-20,2.0,VA00845AA,5.0M(16.4FT) MW810 CPU-DISP,104.0
21189,7EMAMB,2015-03-20,2.0,VA00840AA,"KEYBOARD, US",284.0
21189,7EMAMB,2015-03-20,2.0,VA00822AA,ALT: WIN 7 PRO 32BIT,200.0
21189,7EMAMB,2015-03-20,2.0,VA00763AA,"8GB, DDR3, 1600MHZ DUAL SLOT",236.0
21189,7EMAMB,2015-03-20,2.0,VA00795AA,"12.1 XGA 500NIT DISPLAY,",1116.0
21022,1GHDPS,2015-02-27,1.0,VA00763AA,"8GB, DDR3, 1600MHZ DUAL SLOT",236.0
21022,1GHDPS,2015-02-27,1.0,VA00845AA,5.0M(16.4FT) MW810 CPU-DISP,104.0
21022,1GHDPS,2015-02-27,1.0,VA00840AA,"KEYBOARD, US",284.0
21022,1GHDPS,2015-02-27,1.0,VA00822AA,ALT: WIN 7 PRO 32BIT,200.0
21022,1GHDPS,2015-02-27,1.0,VA00795,"12.1""XGA 500NIT DISPLAY",1116.0
21887,1STOWE,2015-03-13,1.0,RMN5068,DESK TOP MIC,110.0
21887,1STOWE,2015-03-13,1.0,SEC1212SM,SAMLEX PWR SUPPLY W/RADIO CVR,149.0
21887,1STOWE,2015-03-13,1.0,RAE4004AMB,ANTENNA 5 DB  UHF MAG MOUNT,100.0
21889,1POKPP,2015-03-13,4.0,91843,PRINTEK FIELDPRO RT43,636.0
21889,1POKPP,2015-03-13,4.0,91850,PRINTEK USB CABLE,50.0
21890,*700,2015-02-20,3.0,AAH73WCF9NA5,DTR650 1W 900MHZ DIGITAL PRTBL,305.0
21891,1GNSAM,2015-02-20,4.0,AAH84RCS8AA1,BPR40 UHF 450-470 8CH 4W,200.0
21891,1GNSAM,2015-02-20,4.0,PMMN4029,REMOTE SPEAKER MIC/ IP57,63.75
21892,4STUPD,2015-02-20,4.0,RLN4941,REC ONLY EARPIECE,55.0
21772,1FISSC,2015-02-13,5.0,PMLN5842,HARD LEATHER CARRY CASE WITH,51.0
21899,4VANCS,2015-05-15,1.0,PB47UINT13,PRO-GARD PUSH BUMPER,280.0
21899,4VANCS,2015-05-15,1.0,ES100,FED SIG DYNAMAX COMPACT SPKR,200.0
21899,4VANCS,2015-05-15,1.0,ESBEXP07,FED SIG SPK BRACKET,30.0
21906,1FISSC,2015-02-13,10.0,AAH56RDN9KA1,XPR7550 UHF PORTABLE 4W 1000CH,769.75
21912,1HAWOR,2015-02-20,1.0,AAH56RDN9KA1,XPR7550 UHF PORTABLE 4W 1000CH,799.0
21514,1KUYPE,2015-02-20,1.0,PMMN4071,MOTO IMPRESS RSM LARGE 3.5 JCK,70.0
21912,1HAWOR,2015-02-20,4.0,WPLN4232,IMPRESS CHARGER 110 VAX,53.55
21935,1MASGR,2015-02-20,1.0,AAH84RCJ8AA1,MOTO BPR40 UHF 4W 16CH NAVY,220.0
21939,1ROBBO,2015-02-20,10.0,PMNN4077,IMPRESS Li-ION BATTERY,94.5
21941,1HOLSD,2015-03-20,1.0,AAM01JQC9JC1,MOTO CM200D 136-174 45W MOBILE,433.6
21942,1HOLSD,2015-03-20,1.0,AAM01JQC9JC1,MOTO CM200D 136-174 45W MOBILE,433.6
21945,1HAWOR,2015-02-13,2.0,AAH56RDN9KA1,XPR7550 UHF PORTABLE 4W 1000CH,799.0
21946,1SUSPA,2015-02-20,2.0,AAH84RCJ8AA1,MOTO BPR40 UHF 4W 16CH NAVY,220.0
21950,7MEDUS,2015-02-27,10.0,AAH01QDC9JA2,CP200D UHF 4W ND,412.0
21950,7MEDUS,2015-02-27,10.0,PMMN4013,REMOTE SPEAKER MIC,73.5
21978,1CASSC,2015-06-30,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",1450.0
21978,1CASSC,2015-06-30,1.0,ES100,FED SIG DYNAMAX COMPACT SPKR,210.0
21978,1CASSC,2015-06-30,1.0,ESBEXP07,FED SIG SPK BRACKET,30.0
21978,1CASSC,2015-06-30,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
21987,1HOLPD,2015-02-13,3.0,51078-19-1 SZ,CS1 TANTO LINER LOCK KNFE,59.99
21989,1ALLCD,2015-02-13,1.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,440.84
20702,*700,2015-03-06,1.0,0105950U15,DTR SERIAL DATA CABLE CPS/RSS,30.0
21895,1OTTCE,2015-03-27,4.0,SMW3053C002CBLK180,MOBILMARK GPS ANTENNA SRFC MNT,157.0
21895,1OTTCE,2015-03-27,4.0,1409320100,CALAMP FUSION LTE ROUTER,1490.0
21895,1OTTCE,2015-03-27,4.0,3YRWTYFUSION,3 YEAR WARRANTY/FUSION LTE,250.0
21889,1POKPP,2015-03-13,4.0,92987,PRINTEK FIELDPRO POWER DC-DC,65.0
22017,1KENQF,2015-02-20,2.0,AAH55QDC9LA1,XPR6350 403-470 1-4W 32CH GPS,776.25
22017,1KENQF,2015-02-20,1.0,AAH55QDH9LA1,XPR6550 403-470M 4W DSPL W/GPS,838.75
22017,1KENQF,2015-02-20,8.0,PMNN4077,IMPRESS Li-ION BATTERY,88.0
22032,4LINTP,2015-08-07,1.0,P4704UINT13A,PRO-GARD C/SLDE WNDW PARTITION,600.0
22032,4LINTP,2015-08-07,1.0,RP47UINT13,PRO-GARD FORD UTILITY INTRCPTR,110.0
22032,4LINTP,2015-08-07,1.0,SP47BS13,PRO-GARD LWR EXT PANEL BS,90.0
22032,4LINTP,2015-08-07,1.0,B4705UINT13,PRO-GARD CARGO BARRIER W/SA,400.0
22032,4LINTP,2015-08-07,1.0,CVS1308INUT,"HAVIS 21"" CONSOLE",360.0
22032,4LINTP,2015-08-07,1.0,CCUP2I,"HAVIS DUAL CUP HOLDER 4""",40.0
22032,4LINTP,2015-08-07,1.0,CARM101,HAVIS TOP MNT ARM REST,90.0
22032,4LINTP,2015-08-07,1.0,CHDM214,"HAVIS TELESCOPING 8.5"" POLE",110.0
22032,4LINTP,2015-08-07,1.0,HAF4013,800 ANTENNA,43.0
22032,4LINTP,2015-08-07,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
22032,4LINTP,2015-08-07,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",1450.0
22033,1HILIT,2015-02-20,1.0,AAH88QCP9JA2,MOTO SL300 403-470M 2-3W,475.0
21899,4VANCS,2015-05-15,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
22035,1OVEFD,2015-02-27,2.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,392.25
22040,1HOMAC,2015-03-27,2.0,AAH01QDC9JA2,CP200D UHF 4W ND,466.0
21022,1GHDPS,2015-02-27,1.0,CAT6ASS5FT,CAT6A SNAGLESS SHIELDED 5FT,10.0
21555,4BERRC,2015-03-13,3.0,119000B00,MICRO-LITE LED / BLUE,79.0
21555,4BERRC,2015-03-13,3.0,119000R00,MICRO-LITE LED / RED,66.0
21555,4BERRC,2015-03-13,1.0,111005,SHO-ME L.E.D MULTI-FLASHER,25.0
21555,4BERRC,2015-03-13,1.0,ACTH15MNT,TROY CONSOLE FLOOR MOUNT,135.0
22046,1COLIS,2015-02-13,1.0,0180352A06,ANT KIT,7.0
22046,1COLIS,2015-02-13,1.0,0180371A24,MT & CABLE,31.25
22046,1COLIS,2015-02-13,1.0,2880376E84,MINI UHF CONNECTOR,6.0
22048,1GLMSS,2015-04-27,1.0,SHIRTS,GLMSS T-SHIRTS,1346.2
22048,1GLMSS,2015-04-27,1.0,NAME BADGES,NAME BADGES,94.56
22048,1GLMSS,2015-04-27,1.0,OFFICE SUPPLIES,OFFICE SUPPLIES - TONER,56.87
22048,1GLMSS,2015-04-27,1.0,AIRFARE,AIRFARE - GRR-TPA,367.2
22048,1GLMSS,2015-04-27,1.0,PARKING/TRAVEL,GRAND RAPIDS - AIRPORT FEES,78.0
22048,1GLMSS,2015-04-27,1.0,HOTEL,ST. PETE BEACH FL - HOTEL,1461.81
22048,1GLMSS,2015-04-27,1.0,CAR,GROUND TRANSPORTATION-FUEL,315.28
22048,1GLMSS,2015-04-27,1.0,OUTBOUND SHIP,OUTBOUND SHIPPING - HOLLAND TO,53.86
22048,1GLMSS,2015-04-27,1.0,RETURN SHIP,RETURN SHIPPING - ST PETE BCH,33.47
22050,1MCOOP,2015-03-06,1.0,500,CO-OP ADVERTISING,1300.0
21893,7EMAMB,2015-03-31,1.0,7110-0913,MOTOROLA TILT/SWIVEL FOLDING,341.0
22078,1ROSCA,2015-02-27,6.0,AAH01QDC9JA2,CP200D UHF 4W ND,465.0
22078,1ROSCA,2015-02-27,6.0,PMMN4013,REMOTE SPEAKER MIC,70.0
22082,4BERSH,2015-06-19,1.0,SP47BS13,PRO-GARD LWR EXT PANEL BS,75.0
22082,4BERSH,2015-06-19,1.0,S4705UINT13,PRO-GARD REAR SEAT/STEEL SCRN,1000.0
22082,4BERSH,2015-06-19,1.0,CCMC18,"TROY 18"" SLOPED CONSOLE",335.0
22082,4BERSH,2015-06-19,1.0,FPWC10285909,WHELEN CENCOM 4 FACEPLATE-INCH,40.0
22082,4BERSH,2015-06-19,2.0,FPBLNK2,FACE PLATE 2-INCH	EA-INCH,10.0
22082,4BERSH,2015-06-19,3.0,FPBLNK1,"TROY FP 1"" BLANK",10.0
22082,4BERSH,2015-06-19,1.0,ACINTBHG,TROY INTERNAL DUAL BEVERAGE,60.0
22082,4BERSH,2015-06-19,1.0,ENT2B3R,INTERSECTOR UNDER MIRROR RED,150.0
22082,4BERSH,2015-06-19,1.0,ENT2B3B,INTERSECTOR UNDER MIRROR BLUE,150.0
22082,4BERSH,2015-06-19,1.0,XT4DSB,CODE 3 DUAL STACK LED BLUE,130.0
22082,4BERSH,2015-06-19,1.0,XT4DSR,CODE 3 DUAL STACK LED RED,130.0
22082,4BERSH,2015-06-19,1.0,5340D,GO RHINO PUSH BUMPER-DUAL COAT,350.0
22082,4BERSH,2015-06-19,1.0,5340WHD,GO RHINO HD BLK BRUSHGUARD,320.0
22082,4BERSH,2015-06-19,1.0,WB47NPUINT13,PRO-GARD REAR WINDOW ARMOR,200.0
22082,4BERSH,2015-06-19,1.0,CMMCMTSALT17,TROY MC SWING-ARM LAPTOP MOUNT,525.0
22082,4BERSH,2015-06-19,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
22082,4BERSH,2015-06-19,1.0,RRA4983,ANTENNA/ MOBILE 806-900 MHZ,60.0
22085,4BERSH,2015-05-29,1.0,P4704UINT13A,PRO-GARD C/SLDE WNDW PARTITION,600.0
22085,4BERSH,2015-05-29,1.0,RP47UINT13,PRO-GARD FORD UTILITY INTRCPTR,90.0
22085,4BERSH,2015-05-29,1.0,SP47BS13,PRO-GARD LWR EXT PANEL BS,75.0
22085,4BERSH,2015-05-29,1.0,S4705UINT13,PRO-GARD REAR SEAT/STEEL SCRN,1000.0
22085,4BERSH,2015-05-29,1.0,CCMC18,"TROY 18"" SLOPED CONSOLE",335.0
22085,4BERSH,2015-05-29,1.0,FPWC10285909,WHELEN CENCOM 4 FACEPLATE-INCH,40.0
22085,4BERSH,2015-05-29,2.0,FPBLNK2,FACE PLATE 2-INCH	EA-INCH,10.0
22085,4BERSH,2015-05-29,3.0,FPBLNK1,"TROY FP 1"" BLANK",10.0
22085,4BERSH,2015-05-29,1.0,ACINTBHG,TROY INTERNAL DUAL BEVERAGE,60.0
22085,4BERSH,2015-05-29,1.0,ENT2B3R,INTERSECTOR UNDER MIRROR RED,150.0
22085,4BERSH,2015-05-29,1.0,ENT2B3B,INTERSECTOR UNDER MIRROR BLUE,150.0
22085,4BERSH,2015-05-29,1.0,XT4DSB,CODE 3 DUAL STACK LED BLUE,130.0
22085,4BERSH,2015-05-29,1.0,XT4DSR,CODE 3 DUAL STACK LED RED,130.0
22085,4BERSH,2015-05-29,1.0,5340D,GO RHINO PUSH BUMPER-DUAL COAT,350.0
22085,4BERSH,2015-05-29,1.0,5340WHD,GO RHINO HD BLK BRUSHGUARD,320.0
22085,4BERSH,2015-05-29,1.0,WB47NPUINT13,PRO-GARD REAR WINDOW ARMOR,200.0
22085,4BERSH,2015-05-29,1.0,CMMCMTSALT17,TROY MC SWING-ARM LAPTOP MOUNT,525.0
22085,4BERSH,2015-05-29,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
22085,4BERSH,2015-05-29,1.0,RRA4983,ANTENNA/ MOBILE 806-900 MHZ,60.0
22086,4BERSH,2015-05-22,1.0,P4704UINT13A,PRO-GARD C/SLDE WNDW PARTITION,600.0
22086,4BERSH,2015-05-22,1.0,RP47UINT13,PRO-GARD FORD UTILITY INTRCPTR,90.0
22086,4BERSH,2015-05-22,1.0,SP47BS13,PRO-GARD LWR EXT PANEL BS,75.0
22086,4BERSH,2015-05-22,1.0,S4705UINT13,PRO-GARD REAR SEAT/STEEL SCRN,1000.0
22086,4BERSH,2015-05-22,1.0,CCMC18,"TROY 18"" SLOPED CONSOLE",335.0
22086,4BERSH,2015-05-22,1.0,FPWC10285909,WHELEN CENCOM 4 FACEPLATE-INCH,40.0
22086,4BERSH,2015-05-22,2.0,FPBLNK2,FACE PLATE 2-INCH	EA-INCH,10.0
22086,4BERSH,2015-05-22,3.0,FPBLNK1,"TROY FP 1"" BLANK",10.0
22086,4BERSH,2015-05-22,1.0,ACINTBHG,TROY INTERNAL DUAL BEVERAGE,60.0
22086,4BERSH,2015-05-22,1.0,ENT2B3R,INTERSECTOR UNDER MIRROR RED,150.0
22086,4BERSH,2015-05-22,1.0,ENT2B3B,INTERSECTOR UNDER MIRROR BLUE,150.0
22086,4BERSH,2015-05-22,1.0,XT4DSB,CODE 3 DUAL STACK LED BLUE,130.0
22086,4BERSH,2015-05-22,1.0,XT4DSR,CODE 3 DUAL STACK LED RED,130.0
22086,4BERSH,2015-05-22,1.0,5340D,GO RHINO PUSH BUMPER-DUAL COAT,350.0
22086,4BERSH,2015-05-22,1.0,5340WHD,GO RHINO HD BLK BRUSHGUARD,320.0
22086,4BERSH,2015-05-22,1.0,WB47NPUINT13,PRO-GARD REAR WINDOW ARMOR,200.0
22086,4BERSH,2015-05-22,1.0,CMMCMTSALT17,TROY MC SWING-ARM LAPTOP MOUNT,525.0
22086,4BERSH,2015-05-22,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
22086,4BERSH,2015-05-22,1.0,RRA4983,ANTENNA/ MOBILE 806-900 MHZ,60.0
22087,4BERSH,2015-05-08,1.0,P4704UINT13A,PRO-GARD C/SLDE WNDW PARTITION,600.0
22087,4BERSH,2015-05-08,1.0,RP47UINT13,PRO-GARD FORD UTILITY INTRCPTR,90.0
22087,4BERSH,2015-05-08,1.0,SP47BS13,PRO-GARD LWR EXT PANEL BS,75.0
22087,4BERSH,2015-05-08,1.0,S4705UINT13,PRO-GARD REAR SEAT/STEEL SCRN,1000.0
22087,4BERSH,2015-05-08,1.0,CCMC18,"TROY 18"" SLOPED CONSOLE",335.0
22087,4BERSH,2015-05-08,1.0,FPWC10285909,WHELEN CENCOM 4 FACEPLATE-INCH,40.0
22087,4BERSH,2015-05-08,2.0,FPBLNK2,FACE PLATE 2-INCH	EA-INCH,10.0
22087,4BERSH,2015-05-08,3.0,FPBLNK1,"TROY FP 1"" BLANK",10.0
22087,4BERSH,2015-05-08,1.0,ACINTBHG,TROY INTERNAL DUAL BEVERAGE,60.0
22087,4BERSH,2015-05-08,1.0,ENT2B3R,INTERSECTOR UNDER MIRROR RED,150.0
22087,4BERSH,2015-05-08,1.0,ENT2B3B,INTERSECTOR UNDER MIRROR BLUE,150.0
22087,4BERSH,2015-05-08,1.0,XT4DSB,CODE 3 DUAL STACK LED BLUE,130.0
22087,4BERSH,2015-05-08,1.0,XT4DSR,CODE 3 DUAL STACK LED RED,130.0
22087,4BERSH,2015-05-08,1.0,5340D,GO RHINO PUSH BUMPER-DUAL COAT,350.0
22087,4BERSH,2015-05-08,1.0,5340WHD,GO RHINO HD BLK BRUSHGUARD,320.0
22087,4BERSH,2015-05-08,1.0,WB47NPUINT13,PRO-GARD REAR WINDOW ARMOR,200.0
22087,4BERSH,2015-05-08,1.0,CMMCMTSALT17,TROY MC SWING-ARM LAPTOP MOUNT,525.0
22087,4BERSH,2015-05-08,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
22087,4BERSH,2015-05-08,1.0,RRA4983,ANTENNA/ MOBILE 806-900 MHZ,60.0
22088,4BERSH,2015-05-15,1.0,P4704UINT13A,PRO-GARD C/SLDE WNDW PARTITION,600.0
22088,4BERSH,2015-05-15,1.0,RP47UINT13,PRO-GARD FORD UTILITY INTRCPTR,90.0
22088,4BERSH,2015-05-15,1.0,SP47BS13,PRO-GARD LWR EXT PANEL BS,75.0
22088,4BERSH,2015-05-15,1.0,S4705UINT13,PRO-GARD REAR SEAT/STEEL SCRN,1000.0
22088,4BERSH,2015-05-15,1.0,CCMC18,"TROY 18"" SLOPED CONSOLE",335.0
22088,4BERSH,2015-05-15,1.0,FPWC10285909,WHELEN CENCOM 4 FACEPLATE-INCH,40.0
22088,4BERSH,2015-05-15,2.0,FPBLNK2,FACE PLATE 2-INCH	EA-INCH,10.0
22088,4BERSH,2015-05-15,3.0,FPBLNK1,"TROY FP 1"" BLANK",10.0
22088,4BERSH,2015-05-15,1.0,ACINTBHG,TROY INTERNAL DUAL BEVERAGE,60.0
22088,4BERSH,2015-05-15,1.0,ENT2B3R,INTERSECTOR UNDER MIRROR RED,150.0
22088,4BERSH,2015-05-15,1.0,ENT2B3B,INTERSECTOR UNDER MIRROR BLUE,150.0
22088,4BERSH,2015-05-15,1.0,XT4DSB,CODE 3 DUAL STACK LED BLUE,130.0
22088,4BERSH,2015-05-15,1.0,XT4DSR,CODE 3 DUAL STACK LED RED,130.0
22088,4BERSH,2015-05-15,1.0,5340D,GO RHINO PUSH BUMPER-DUAL COAT,350.0
22088,4BERSH,2015-05-15,1.0,5340WHD,GO RHINO HD BLK BRUSHGUARD,320.0
22088,4BERSH,2015-05-15,1.0,WB47NPUINT13,PRO-GARD REAR WINDOW ARMOR,200.0
22088,4BERSH,2015-05-15,1.0,CMMCMTSALT17,TROY MC SWING-ARM LAPTOP MOUNT,525.0
22088,4BERSH,2015-05-15,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
22088,4BERSH,2015-05-15,1.0,RRA4983,ANTENNA/ MOBILE 806-900 MHZ,60.0
22082,4BERSH,2015-06-19,1.0,P4704UINT13A,PRO-GARD C/SLDE WNDW PARTITION,600.0
22082,4BERSH,2015-06-19,1.0,RP47UINT13,PRO-GARD FORD UTILITY INTRCPTR,90.0
22089,4BERSH,2015-06-30,1.0,CCMC18,"TROY 18"" SLOPED CONSOLE",335.0
22089,4BERSH,2015-06-30,1.0,FPWC10285909,WHELEN CENCOM 4 FACEPLATE-INCH,40.0
22089,4BERSH,2015-06-30,2.0,FPBLNK2,FACE PLATE 2-INCH	EA-INCH,10.0
22089,4BERSH,2015-06-30,3.0,FPBLNK1,"TROY FP 1"" BLANK",10.0
22089,4BERSH,2015-06-30,1.0,ACINTBHG,TROY INTERNAL DUAL BEVERAGE,60.0
22089,4BERSH,2015-06-30,1.0,ENT2B3R,INTERSECTOR UNDER MIRROR RED,150.0
22089,4BERSH,2015-06-30,1.0,ENT2B3B,INTERSECTOR UNDER MIRROR BLUE,150.0
22089,4BERSH,2015-06-30,1.0,XT4DSB,CODE 3 DUAL STACK LED BLUE,130.0
22089,4BERSH,2015-06-30,1.0,XT4DSR,CODE 3 DUAL STACK LED RED,130.0
22089,4BERSH,2015-06-30,1.0,5340D,GO RHINO PUSH BUMPER-DUAL COAT,350.0
22089,4BERSH,2015-06-30,1.0,5340WHD,GO RHINO HD BLK BRUSHGUARD,320.0
22089,4BERSH,2015-06-30,1.0,CMMCMTSALT17,TROY MC SWING-ARM LAPTOP MOUNT,525.0
22089,4BERSH,2015-06-30,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0
22089,4BERSH,2015-06-30,1.0,RRA4983,ANTENNA/ MOBILE 806-900 MHZ,60.0
22089,4BERSH,2015-06-30,1.0,AAEZ23FSUV,AMERICAN ALUM 2/3 1/3 EZ RIDER,2200.0
22089,4BERSH,2015-06-30,1.0,RESCUE,AA REMOTE DOOR OPENING SYSTEM,650.0
22089,4BERSH,2015-06-30,1.0,RUBBERMAT,AA RUBBER FLOOR MAT K9 AREA,130.0
22089,4BERSH,2015-06-30,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",1450.0
22095,*700,2015-03-31,1.0,FCC LICENSING,FCC LICENSING,365.0
22109,*700,2015-02-27,6.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,460.0
22113,1BUTSE,2015-02-27,4.0,AAH81QCN9NA2,MOTO SL7550 403-470 2W BT/GOB,873.0
22020,6MISPD,2015-02-20,1.0,7160-0350,GAMBER JOHNSON FLOOR BASE FORD,140.0
22020,6MISPD,2015-02-20,1.0,TT36FINT13,PRO-GARD SLIDE OUT TRUNK TRAY,255.0
22109,*700,2015-02-27,3.0,PMMN4071,MOTO IMPRESS RSM LARGE 3.5 JCK,70.0
22137,4BERSH,2015-08-07,1.0,ENT2B3B,INTERSECTOR UNDER MIRROR BLUE,150.0
22137,4BERSH,2015-08-07,1.0,ENT2B3R,INTERSECTOR UNDER MIRROR RED,150.0
22137,4BERSH,2015-08-07,1.0,CITEXI-RB,CODE 3 CITADEL REAR SPLR LED,800.0
22137,4BERSH,2015-08-07,1.0,ES100,FED SIG DYNAMAX COMPACT SPKR,200.0
22137,4BERSH,2015-08-07,1.0,ESBEXP07,FED SIG SPK BRACKET,30.0
22137,4BERSH,2015-08-07,1.0,0180703B46,BUSHING AND CABLE ASSEMBLY,12.0
22137,4BERSH,2015-08-07,1.0,MISC100,MISCELLANEOUS HARDWARE,100.0
22138,4BERSH,2015-08-28,1.0,SV888U,CODE 3 SUPERVISOR UNIV,575.0
22140,*700,2015-05-08,1.0,AAH02JDC9JA2,XPR 3300 136-174M 16CH,431.25
22142,7MISCR,2015-03-06,1.0,AAM27JQC9LA1,MOTOTRBO XPR4350 VHF 32CH 45W,551.0
22142,7MISCR,2015-03-06,1.0,HAD4008,ANTENNA KIT QUARTER WAVE,19.5
22147,7EMAMB,2015-03-20,4.0,AAH56JDN9KA1,XPR7550 VHF PORTABLE 5W 1000CH,847.5
22147,7EMAMB,2015-03-20,4.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,462.5
22160,7CCECD,2015-02-27,1.0,GRANGER SURVEYING,Filing plot information at cou,25.0
22167,1PIPPM,2015-02-27,6.0,AAH02RDH9JA2,XPR3500 403-512 128CH LKP,540.0
22167,1PIPPM,2015-02-27,6.0,PMMN4071,MOTO IMPRESS RSM LARGE 3.5 JCK,70.0
21887,1STOWE,2015-03-13,1.0,AAM01QNC9JC1,MOTO CM200D 403-470 25W MOBILE,460.0
22188,7MEDUS,2015-02-27,6.0,AAH01QDC9JA2,CP200D UHF 4W ND,412.0
22189,7EMSHR,2015-03-20,1.0,AAM02JQH9JA1,MOTO XPR2500 136-174 45W MOBLE,525.0
22214,1CUSPR,2015-03-27,1.0,AAM01QNC9JA1,MOTO CM200D 403-470 25W MOBILE,493.0
22214,1CUSPR,2015-03-27,1.0,0180355A80,SPECTRUM MAGNETIC MNT  MINIUHF,28.5
22214,1CUSPR,2015-03-27,1.0,0180352A11,ANTENNA 1/4 WAVE 450-470 MHZ,12.0
22214,1CUSPR,2015-03-27,1.0,SEC1223SM,SAMLEX AC-DC POWER SUPPLY,150.0
22215,*700,2015-03-31,2.0,AAH01QDC9JA2,CP200D UHF 4W ND,435.0
22215,*700,2015-03-31,2.0,PMMN4013,REMOTE SPEAKER MIC,70.0
22215,*700,2015-03-31,4.0,NNTN4497,LIION BATTERY 2190 MAH,75.0
22220,7CCECD,2015-02-26,1.0,RETAINER FEE,RETAINER FEE FOR MACKINAW CITY,50000.0
22188,7MEDUS,2015-02-27,6.0,QA00531,MICROPHONE OPTION (PMMN4013),73.5
18269,1OLITO,2015-03-06,1.0,SETCOM SYSTEM,SETCOM SINGLE POSITION,1765.0
22240,1OLITO,2015-03-20,3.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,392.25
22240,1OLITO,2015-03-20,1.0,RLN6527,MOTO MINITOR VI PROGRAMMING,39.0
22245,1HOLDA,2015-03-06,1.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,362.0
22248,1MASCI,2015-03-20,5.0,AAH01QDC9JA2,CP200D UHF 4W ND,435.0
22249,1BRADF,2015-03-06,1.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,362.0
22255,1ADACO,2015-04-24,6.0,AAH02RDC9JA2,MOTO XPR3300 403-512M 16CH,462.0
22256,1ROSRD,2015-03-27,4.0,RAD4216,GPS/VHF 150.8-162 MHZ 1/4 WAVE,126.0
22138,4BERSH,2015-08-28,1.0,WM455CH11,CODE3 WINGMAN REAR DECK,550.0
22138,4BERSH,2015-08-28,1.0,MISC100,MISCELLANEOUS HARDWARE,100.0
22257,4BERSH,2015-08-28,1.0,SV888U,CODE 3 SUPERVISOR UNIV,575.0
22257,4BERSH,2015-08-28,1.0,WM455CH11,CODE3 WINGMAN REAR DECK,550.0
22257,4BERSH,2015-08-28,1.0,MISC100,MISCELLANEOUS HARDWARE,100.0
22258,4BERSH,2015-08-28,1.0,SV888U,CODE 3 SUPERVISOR UNIV,575.0
22258,4BERSH,2015-08-28,1.0,WM455CH11,CODE3 WINGMAN REAR DECK,550.0
22258,4BERSH,2015-08-28,1.0,MISC100,MISCELLANEOUS HARDWARE,100.0
22257,4BERSH,2015-08-28,1.0,CLP2,HAVIS 2 LIGHTER PLUG OUTLET,35.0
22257,4BERSH,2015-08-28,1.0,CFP3,"HAVIS 3"" BLANK FACEPLATE",12.0
22258,4BERSH,2015-08-28,1.0,CLP2,HAVIS 2 LIGHTER PLUG OUTLET,35.0
22262,7CHEBS,2015-08-21,5.0,AAM01QPC9JA1,MOTO CM200D 403-470 40W MOBILE,506.25
22262,7CHEBS,2015-08-21,5.0,HAE4002,MOTO ANTENNA ROOF TOP UHF,27.75
22262,7CHEBS,2015-08-21,5.0,HKN9327,MOTO IGNITIONS SENS KIT,15.0
21738,1POKPP,2015-03-20,1.0,1409320100,CALAMP FUSION LTE ROUTER,1490.0
21738,1POKPP,2015-03-20,1.0,3YRWTYFUSION,3 YEAR WARRANTY/FUSION LTE,250.0
21738,1POKPP,2015-03-20,1.0,CAT6ASS25FT,CAT6A SNAGLESS SHIELDED 25FT,15.0
22274,4WYCCH,2015-03-20,1.0,AAH55QDC9LA1,XPR6350 403-470 1-4W 32CH GPS,820.0
22274,4WYCCH,2015-03-20,3.0,PMMN4025,IMPRES REMOTE SPEAKER MIC,70.0
22274,4WYCCH,2015-03-20,5.0,PMNN4069,IMPRESS Li-ION BATTERY,105.0
22275,4SOUHC,2015-03-13,4.0,AAH56RDN9KA1,XPR7550 UHF PORTABLE 4W 1000CH,850.0
22275,4SOUHC,2015-03-13,1.0,AAH81QCN9NA2,MOTO SL7550 403-470 2W BT/GOB,850.0
22275,4SOUHC,2015-03-13,10.0,AAH01QDC9JA2,CP200D UHF 4W ND,425.0
